ElementID,Volume,Area,Length,Height,Thickness/Width,Base_offset,Top_offset,Number_of_Faces,Bounding_Box_Width,Bounding_Box_Height,Bounding_Box_Depth,Centroid_X,Centroid_Y,Centroid_Z,Orientation_Angle,Curvature,source,is_rare_class,SECClasS_Code_Ss_1,SECClasS_Code_Ss_1_encode,Category_Curtain Panels,Category_Doors,Category_Floors,Category_Roofs,Category_Stairs,Category_Structural Columns,Category_Structural Foundations,Category_Structural Framing,Category_Walls,Category_Windows,load_bearing_status_binary
3695848,0.03,1.75,2.52,2.5,0.02,0.0,0.0,10.0,2.5,2.5,0.37,-27.5,26.29,30.55,3.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695849,0.07,3.7,1.48,2.5,0.02,0.0,0.0,6.0,0.23,2.5,1.47,-28.84,25.74,30.55,1.71,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695850,0.08,4.02,2.52,2.5,0.02,0.0,0.0,8.0,2.5,2.5,0.37,-29.27,26.71,30.55,0.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695851,0.11,5.35,3.05,2.5,0.02,0.0,0.0,8.0,3.02,2.5,0.44,-25.62,26.19,30.55,0.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695853,0.13,6.55,2.62,2.5,0.02,0.0,0.0,6.0,0.38,2.5,2.6,-27.92,23.37,30.55,1.43,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695855,0.09,4.61,2.75,2.5,0.02,0.0,0.0,8.0,2.73,2.5,0.4,-29.45,24.89,30.55,3.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695856,0.1,4.89,2.87,2.5,0.02,0.0,0.0,8.0,2.84,2.5,0.42,-37.76,27.9,30.55,0.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695857,0.08,3.88,2.46,2.5,0.02,0.0,0.0,8.0,2.44,2.5,0.36,-34.18,27.4,30.55,0.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695858,0.07,3.75,1.5,2.5,0.02,0.0,0.0,6.0,0.23,2.5,1.49,-37.15,26.89,30.55,1.71,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695859,0.03,1.37,2.37,2.5,0.02,0.0,0.0,10.0,2.35,2.5,0.35,-36.09,26.0,30.55,0.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695860,0.07,3.75,1.5,2.5,0.02,0.0,0.0,6.0,0.23,2.5,1.49,-34.83,26.57,30.55,1.43,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695861,0.03,1.32,2.35,2.5,0.02,0.0,0.0,10.0,2.33,2.5,0.35,-35.84,27.46,30.55,3.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695862,0.08,4.14,2.57,2.5,0.02,0.0,0.0,8.0,2.55,2.5,0.38,-34.38,25.59,30.55,3.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695863,0.13,6.55,2.62,2.5,0.02,0.0,0.0,6.0,0.38,2.5,2.6,-36.21,24.53,30.55,1.71,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695865,0.07,3.75,1.48,2.5,0.02,0.0,0.0,6.0,0.02,2.5,1.5,46.9,27.32,33.85,1.57,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695866,0.03,1.27,2.35,2.5,0.02,0.0,0.0,10.0,2.35,2.5,0.02,48.08,28.06,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695867,0.07,3.7,1.48,2.5,0.02,0.0,0.0,6.0,0.02,2.5,1.49,49.25,27.33,33.85,1.57,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695868,0.03,1.32,2.35,2.5,0.02,0.0,0.0,10.0,2.36,2.5,0.02,48.12,26.58,33.85,3.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695869,0.02,0.87,1.25,2.5,0.02,0.0,0.0,8.0,1.26,2.5,0.02,47.18,26.41,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695870,0.13,6.47,2.61,2.49,0.02,0.0,0.0,6.0,0.02,2.49,2.61,47.99,25.1,33.85,1.57,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695871,0.02,0.87,1.26,2.5,0.02,0.0,0.0,8.0,1.26,2.5,0.02,47.18,28.23,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695872,0.02,0.87,1.26,2.5,0.02,0.0,0.0,8.0,1.26,2.5,0.02,48.98,28.23,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695873,0.07,3.75,1.48,2.5,0.02,0.0,0.0,6.0,0.02,2.5,1.5,40.5,27.32,33.85,1.57,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695874,0.03,1.27,2.35,2.5,0.02,0.0,0.0,10.0,2.35,2.5,0.02,39.33,28.06,33.85,3.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695875,0.07,3.7,1.48,2.5,0.02,0.0,0.0,6.0,0.02,2.5,1.49,38.15,27.33,33.85,1.57,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695876,0.03,1.32,2.35,2.5,0.02,0.0,0.0,10.0,2.36,2.5,0.02,39.28,26.58,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695877,0.09,4.66,2.76,2.5,0.02,0.0,0.0,8.0,2.77,2.5,0.02,41.2,26.41,33.85,3.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695878,0.13,6.5,2.61,2.5,0.02,0.0,0.0,6.0,0.02,2.5,2.61,39.41,25.1,33.85,1.57,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695879,0.09,4.4,2.67,2.5,0.02,0.0,0.0,8.0,2.67,2.5,0.02,41.14,28.23,33.85,3.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695880,0.1,4.97,2.9,2.5,0.02,0.0,0.0,8.0,2.9,2.5,0.02,37.39,28.23,33.85,3.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695883,0.02,1.15,0.46,2.49,0.02,0.0,0.0,6.0,0.46,2.49,0.02,45.57,28.23,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695884,0.02,1.17,0.47,2.49,0.02,0.0,0.0,6.0,0.47,2.49,0.02,46.04,28.23,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695887,0.03,1.34,0.54,2.49,0.02,0.0,0.0,6.0,0.54,2.49,0.02,49.69,28.23,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695888,0.02,1.24,0.5,2.49,0.02,0.0,0.0,6.0,0.5,2.49,0.02,45.48,26.41,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695889,0.02,1.23,0.5,2.49,0.02,0.0,0.0,6.0,0.5,2.49,0.02,45.98,26.41,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695891,0.02,1.24,0.5,2.49,0.02,0.0,0.0,6.0,0.5,2.49,0.02,46.49,26.41,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695894,0.02,1.15,0.46,2.49,0.02,0.0,0.0,6.0,0.46,2.49,0.02,46.51,28.23,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695897,0.03,1.34,0.54,2.49,0.02,0.0,0.0,6.0,0.54,2.49,0.02,50.23,28.23,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695900,0.03,1.36,0.78,2.49,0.02,0.0,0.0,6.0,0.78,2.49,0.02,50.78,28.23,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695903,0.07,3.75,1.48,2.5,0.02,0.0,0.0,6.0,0.02,2.5,1.5,31.75,27.06,33.85,1.57,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695904,0.03,1.65,2.5,2.5,0.02,0.0,0.0,10.0,2.5,2.5,0.02,33.0,27.8,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695905,0.07,3.7,1.48,2.5,0.02,0.0,0.0,6.0,0.02,2.5,1.49,34.25,27.07,33.85,1.57,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695906,0.03,1.7,2.5,2.5,0.02,0.0,0.0,10.0,2.51,2.5,0.02,33.04,26.32,33.85,3.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695907,0.09,4.66,2.76,2.5,0.02,0.0,0.0,8.0,2.77,2.5,0.02,31.28,26.15,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695908,0.13,6.5,2.61,2.5,0.02,0.0,0.0,6.0,0.02,2.5,2.61,32.99,24.84,33.85,1.57,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695909,0.08,4.02,2.52,2.5,0.02,0.0,0.0,8.0,2.52,2.5,0.02,31.19,27.97,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695910,0.11,5.35,3.05,2.5,0.02,0.0,0.0,8.0,3.05,2.5,0.02,34.88,27.97,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695912,0.03,1.32,2.35,2.5,0.02,0.0,0.0,10.0,2.36,2.5,0.02,24.28,27.8,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695913,0.07,3.7,1.48,2.5,0.02,0.0,0.0,6.0,0.02,2.5,1.49,23.15,27.05,33.85,1.57,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695914,0.03,1.32,2.35,2.5,0.02,0.0,0.0,10.0,2.36,2.5,0.02,24.37,26.32,33.85,3.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695915,0.07,3.7,1.48,2.5,0.02,0.0,0.0,6.0,0.02,2.5,1.49,25.5,27.07,33.85,1.57,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695916,0.1,4.9,2.99,2.5,0.02,0.0,0.0,8.0,2.99,2.5,0.02,22.41,27.97,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695918,0.13,6.55,2.62,2.5,0.02,0.0,0.0,6.0,0.02,2.5,2.62,24.41,24.85,33.85,1.57,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695919,0.09,4.66,2.77,2.5,0.02,0.0,0.0,8.0,2.77,2.5,0.02,26.2,26.15,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695920,0.03,1.7,2.52,2.5,0.02,0.0,0.0,10.0,2.52,2.5,0.11,17.79,27.4,33.85,3.11,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695921,0.07,3.75,1.5,2.5,0.02,0.0,0.0,6.0,0.07,2.5,1.5,19.05,26.61,33.85,1.54,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695922,0.11,5.35,3.05,2.5,0.02,0.0,0.0,8.0,3.05,2.5,0.13,19.71,27.5,33.85,0.03,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695923,0.08,4.17,2.58,2.5,0.02,0.0,0.0,8.0,2.58,2.5,0.11,16.0,27.63,33.85,0.03,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695924,0.07,3.7,1.5,2.5,0.02,0.0,0.0,6.0,0.07,2.5,1.5,16.56,26.69,33.85,1.61,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695925,0.09,4.4,2.75,2.5,0.02,0.0,0.0,8.0,2.75,2.5,0.02,26.14,27.97,33.85,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695926,0.03,1.65,2.5,2.5,0.02,0.0,0.0,10.0,2.5,2.5,0.11,17.78,25.92,33.85,0.03,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695928,0.13,6.55,2.62,2.5,0.02,0.0,0.0,6.0,0.11,2.5,2.62,17.72,24.45,33.85,1.54,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695929,0.1,4.81,2.84,2.5,0.02,0.0,0.0,8.0,2.83,2.5,0.12,16.02,25.81,33.85,3.11,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695930,0.08,4.23,2.6,2.5,0.02,0.0,0.0,8.0,2.6,2.5,0.11,10.95,27.8,33.85,0.03,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695931,0.1,4.89,2.87,2.5,0.02,0.0,0.0,8.0,2.87,2.5,0.12,7.26,27.93,33.85,3.11,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695932,0.03,1.37,2.37,2.5,0.02,0.0,0.0,10.0,2.37,2.5,0.1,9.17,27.7,33.85,0.03,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695933,0.07,3.7,1.5,2.5,0.02,0.0,0.0,6.0,0.07,2.5,1.5,10.32,26.93,33.85,1.61,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695934,0.03,1.37,2.37,2.5,0.02,0.0,0.0,10.0,2.37,2.5,0.1,9.12,26.22,33.85,3.11,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695935,0.07,3.65,1.48,2.5,0.02,0.0,0.0,6.0,0.07,2.5,1.48,7.97,27.0,33.85,1.54,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695937,0.13,6.5,2.62,2.5,0.02,0.0,0.0,6.0,0.11,2.5,2.62,9.15,24.74,33.85,1.54,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695938,0.09,4.49,2.71,2.5,0.02,0.0,0.0,8.0,2.71,2.5,0.11,10.94,25.98,33.85,0.03,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695939,0.03,1.75,2.52,2.5,0.02,0.0,0.0,10.0,2.52,2.5,0.2,2.81,27.0,33.85,0.07,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695940,0.07,3.7,1.48,2.5,0.02,0.0,0.0,6.0,0.12,2.5,1.48,1.51,26.34,33.85,1.64,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695941,0.03,1.7,2.52,2.5,0.02,0.0,0.0,10.0,2.52,2.5,0.2,2.67,25.53,33.85,0.07,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695942,0.07,3.7,1.48,2.5,0.02,0.0,0.0,6.0,0.12,2.5,1.48,4.0,26.17,33.85,1.5,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695943,0.08,4.02,2.52,2.5,0.02,0.0,0.0,8.0,2.52,2.5,0.2,1.02,27.3,33.85,3.07,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695944,0.11,5.35,3.05,2.5,0.02,0.0,0.0,8.0,3.04,2.5,0.23,4.69,27.04,33.85,0.07,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695945,0.09,4.61,2.78,2.5,0.02,0.0,0.0,8.0,2.77,2.5,0.21,0.96,25.48,33.85,0.07,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695946,0.13,6.55,2.62,2.5,0.02,0.0,0.0,6.0,0.2,2.5,2.62,2.59,24.06,33.85,1.64,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695949,0.13,6.5,2.62,2.5,0.02,0.0,0.0,6.0,0.2,2.5,2.62,-5.93,24.65,33.85,1.5,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695950,0.09,4.57,2.74,2.5,0.02,0.0,0.0,8.0,2.73,2.5,0.21,-4.08,25.83,33.85,0.07,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695951,0.07,3.75,1.5,2.5,0.02,0.0,0.0,6.0,0.12,2.5,1.5,-4.69,26.79,33.85,1.5,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695952,0.03,1.37,2.37,2.5,0.02,0.0,0.0,10.0,2.37,2.5,0.19,-5.81,27.61,33.85,3.07,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695953,0.07,3.75,1.5,2.5,0.02,0.0,0.0,6.0,0.12,2.5,1.5,-7.03,26.95,33.85,1.64,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695954,0.03,1.27,2.35,2.5,0.02,0.0,0.0,10.0,2.35,2.5,0.18,-5.91,26.13,33.85,0.07,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695955,0.09,4.31,2.63,2.5,0.02,0.0,0.0,8.0,2.63,2.5,0.2,-4.01,27.65,33.85,0.07,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695956,0.1,4.89,2.87,2.5,0.02,0.0,0.0,8.0,2.86,2.5,0.22,-7.71,27.91,33.85,0.07,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695958,0.13,6.5,2.62,2.5,0.02,0.0,0.0,6.0,0.29,2.5,2.61,-12.74,23.7,33.85,1.47,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695959,0.1,4.81,2.83,2.5,0.02,0.0,0.0,8.0,2.82,2.5,0.32,-14.34,25.19,33.85,3.04,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695960,0.03,1.7,2.52,2.5,0.02,0.0,0.0,10.0,2.51,2.5,0.28,-12.61,25.18,33.85,0.1,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695961,0.07,3.7,1.5,2.5,0.02,0.0,0.0,6.0,0.18,2.5,1.49,-11.26,25.77,33.85,1.47,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695962,0.03,1.7,2.52,2.5,0.02,0.0,0.0,10.0,2.51,2.5,0.28,-12.39,26.64,33.85,3.04,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695963,0.07,3.7,1.48,2.5,0.02,0.0,0.0,6.0,0.17,2.5,1.47,-13.74,26.05,33.85,1.68,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695964,0.08,4.17,2.58,2.5,0.02,0.0,0.0,8.0,2.57,2.5,0.29,-14.23,27.01,33.85,3.04,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695965,0.11,5.35,3.05,2.5,0.02,0.0,0.0,8.0,3.04,2.5,0.34,-10.54,26.62,33.85,0.1,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695966,0.03,1.37,2.37,2.5,0.02,0.0,0.0,10.0,2.36,2.5,0.27,-21.12,26.07,33.85,0.1,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695967,0.07,3.65,1.5,2.5,0.02,0.0,0.0,6.0,0.18,2.5,1.49,-19.88,26.69,33.85,1.47,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695968,0.03,1.32,2.37,2.5,0.02,0.0,0.0,10.0,2.36,2.5,0.27,-20.92,27.54,33.85,3.04,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695969,0.07,3.7,1.48,2.5,0.02,0.0,0.0,6.0,0.17,2.5,1.47,-22.21,26.94,33.85,1.68,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695970,0.1,4.89,2.87,2.5,0.02,0.0,0.0,8.0,2.85,2.5,0.32,-22.86,27.91,33.85,0.1,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695971,0.08,4.04,2.53,2.5,0.02,0.0,0.0,8.0,2.52,2.5,0.28,-19.22,27.53,33.85,0.1,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695973,0.13,6.55,2.62,2.5,0.02,0.0,0.0,6.0,0.29,2.5,2.61,-21.19,24.6,33.85,1.47,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695974,0.09,4.26,2.63,2.5,0.02,0.0,0.0,8.0,2.62,2.5,0.3,-19.34,25.71,33.85,0.1,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695975,0.03,1.7,2.52,2.5,0.02,0.0,0.0,10.0,2.5,2.5,0.37,-27.74,24.83,33.85,0.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695976,0.07,3.7,1.5,2.5,0.02,0.0,0.0,6.0,0.23,2.5,1.49,-26.37,25.37,33.85,1.43,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695977,0.03,1.75,2.52,2.5,0.02,0.0,0.0,10.0,2.5,2.5,0.37,-27.5,26.29,33.85,3.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695978,0.07,3.65,1.48,2.5,0.02,0.0,0.0,6.0,0.23,2.5,1.47,-28.84,25.73,33.85,1.71,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695979,0.08,4.02,2.52,2.5,0.02,0.0,0.0,8.0,2.5,2.5,0.37,-29.27,26.71,33.85,0.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695980,0.11,5.35,3.05,2.5,0.02,0.0,0.0,8.0,3.02,2.5,0.44,-25.62,26.19,33.85,0.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695982,0.13,6.55,2.62,2.5,0.02,0.0,0.0,6.0,0.38,2.5,2.6,-27.92,23.37,33.85,1.43,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695983,0.09,4.61,2.75,2.5,0.02,0.0,0.0,8.0,2.73,2.5,0.4,-29.45,24.89,33.85,3.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695984,0.1,4.89,2.87,2.5,0.02,0.0,0.0,8.0,2.84,2.5,0.42,-37.76,27.9,33.85,0.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695985,0.08,3.88,2.46,2.5,0.02,0.0,0.0,8.0,2.44,2.5,0.36,-34.18,27.4,33.85,0.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695986,0.07,3.7,1.5,2.5,0.02,0.0,0.0,6.0,0.23,2.5,1.49,-37.15,26.9,33.85,1.71,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695987,0.03,1.37,2.37,2.5,0.02,0.0,0.0,10.0,2.35,2.5,0.35,-36.09,26.0,33.85,0.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695988,0.07,3.75,1.5,2.5,0.02,0.0,0.0,6.0,0.23,2.5,1.49,-34.83,26.57,33.85,1.43,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695989,0.03,1.32,2.35,2.5,0.02,0.0,0.0,10.0,2.33,2.5,0.35,-35.84,27.46,33.85,3.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695990,0.08,4.14,2.57,2.5,0.02,0.0,0.0,8.0,2.55,2.5,0.38,-34.38,25.59,33.85,3.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3695991,0.13,6.5,2.62,2.5,0.02,0.0,0.0,6.0,0.38,2.5,2.6,-36.22,24.52,33.85,1.71,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3702757,0.55,2.28,1.56,2.88,0.24,0.0,-0.42,9.0,0.44,2.88,1.57,-31.56,18.75,24.46,1.71,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3706320,0.08,4.02,2.52,2.5,0.02,0.0,0.0,8.0,2.52,2.5,0.02,31.19,27.97,27.25,3.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3706321,0.11,5.4,3.07,2.5,0.02,0.0,0.0,8.0,3.07,2.5,0.02,34.89,27.97,27.25,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3706322,0.03,1.75,2.52,2.5,0.02,0.0,0.0,10.0,2.52,2.5,0.02,33.0,27.8,27.25,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3706323,0.07,3.7,1.48,2.5,0.02,0.0,0.0,6.0,0.02,2.5,1.48,31.75,27.05,27.25,1.57,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3706324,0.03,1.67,2.49,2.5,0.02,0.0,0.0,10.0,2.49,2.5,0.02,33.02,26.32,27.25,3.14,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3706325,0.07,3.7,1.49,2.5,0.02,0.0,0.0,8.0,0.02,2.5,1.49,34.25,27.05,27.25,1.57,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3706326,0.09,4.66,2.78,2.5,0.02,0.0,0.0,8.0,2.78,2.5,0.02,31.28,26.15,27.25,0.0,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3706327,0.13,6.5,2.62,2.5,0.02,0.0,0.0,6.0,0.02,2.5,2.62,32.99,24.84,27.25,1.57,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3706330,0.11,5.35,3.05,2.5,0.02,0.0,0.0,8.0,3.05,2.5,0.13,19.71,27.5,27.25,3.11,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
3706331,0.08,4.17,2.58,2.5,0.02,0.0,0.0,8.0,2.58,2.5,0.11,16.0,27.63,27.25,3.11,0.0,dataset6,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
